location_id,short_name,lead_hours,value_old,value_new,absolute_difference,tolerance,within_tolerance
binh_dinh_grid_013,10u,222,2.626968264579773,2.6269571781158447,1.1086463928222656e-05,0.001,True
binh_dinh_grid_014,10u,222,2.289199709892273,2.2890665531158447,0.00013315677642822266,0.001,True
binh_dinh_grid_016,10u,222,2.482559084892273,2.4826700687408447,0.00011098384857177734,0.001,True
binh_dinh_grid_010,10v,222,1.4143693447113037,1.414407730102539,3.838539123535156e-05,0.001,True
binh_dinh_grid_011,10v,222,2.7047746181488037,2.704813003540039,3.838539123535156e-05,0.001,True
binh_dinh_grid_013,10v,222,1.7061173915863037,1.706033706665039,8.368492126464844e-05,0.001,True
binh_dinh_grid_014,10v,222,2.4788224697113037,2.478860855102539,3.838539123535156e-05,0.001,True
binh_dinh_grid_016,10v,222,2.1726701259613037,2.172708511352539,3.838539123535156e-05,0.001,True
binh_dinh_grid_010,2d,222,296.6799011230469,296.6799011230469,0.0,0.001,True
binh_dinh_grid_011,2d,222,297.0296325683594,297.0296325683594,0.0,0.001,True
binh_dinh_grid_013,2d,222,295.9273986816406,295.9274597167969,6.103515625e-05,0.001,True
binh_dinh_grid_014,2d,222,296.6415100097656,296.6415710449219,6.103515625e-05,0.001,True
binh_dinh_grid_016,2d,222,296.1230163574219,296.1230163574219,0.0,0.001,True
binh_dinh_grid_010,2t,222,304.6884460449219,304.6884765625,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,222,304.0756530761719,304.07568359375,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2t,222,302.3054504394531,302.305419921875,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2t,222,304.3578186035156,304.35791015625,9.1552734375e-05,0.001,True
binh_dinh_grid_016,2t,222,301.3528137207031,301.352783203125,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,222,99525.6484375,99525.6015625,0.046875,0.2,True
binh_dinh_grid_011,sp,222,99486.2109375,99486.2265625,0.015625,0.2,True
binh_dinh_grid_013,sp,222,97322.5234375,97322.4765625,0.046875,0.2,True
binh_dinh_grid_014,sp,222,99623.2109375,99623.2265625,0.015625,0.2,True
binh_dinh_grid_016,sp,222,97135.9609375,97135.9765625,0.015625,0.2,True
binh_dinh_grid_010,tcc,222,99.78004455566406,99.77976608276367,0.000278472900390625,0.005,True
binh_dinh_grid_011,tcc,222,99.82740783691406,99.82761764526367,0.000209808349609375,0.005,True
binh_dinh_grid_013,tcc,222,98.38160705566406,98.38132858276367,0.000278472900390625,0.005,True
binh_dinh_grid_014,tcc,222,98.77662658691406,98.77683639526367,0.000209808349609375,0.005,True
binh_dinh_grid_016,tcc,222,99.99916076660156,99.99949264526367,0.000331878662109375,0.005,True
binh_dinh_grid_010,ssr,222,114846376.0,114846376.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,222,151481000.0,151481000.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,222,116075176.0,116075176.0,0.0,2048.0,True
binh_dinh_grid_014,ssr,222,151598760.0,151597736.0,1024.0,2048.0,True
binh_dinh_grid_016,ssr,222,122236584.0,122235560.0,1024.0,2048.0,True
binh_dinh_grid_010,tp,222,25.5271635055542,25.5271635055542,0.0,0.0001,True
binh_dinh_grid_011,tp,222,23.025132179260254,23.025134086608887,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,222,33.013237953186035,33.01323986053467,1.9073486328125e-06,0.0001,True
binh_dinh_grid_014,tp,222,20.53096103668213,20.53096294403076,1.9073486328125e-06,0.0001,True
binh_dinh_grid_016,tp,222,41.274834632873535,41.27483654022217,1.9073486328125e-06,0.0001,True
binh_dinh_grid_010,10u,228,3.414044141769409,3.414061665534973,1.7523765563964844e-05,0.001,True
binh_dinh_grid_011,10u,228,4.781903028488159,4.781859517097473,4.3511390686035156e-05,0.001,True
binh_dinh_grid_013,10u,228,4.095379590988159,4.095458149909973,7.855892181396484e-05,0.001,True
binh_dinh_grid_014,10u,228,3.646893262863159,3.646849751472473,4.3511390686035156e-05,0.001,True
binh_dinh_grid_016,10u,228,3.308087110519409,3.308104634284973,1.7523765563964844e-05,0.001,True
binh_dinh_grid_010,10v,228,2.2299695014953613,2.2299729585647583,3.4570693969726562e-06,0.001,True
binh_dinh_grid_011,10v,228,2.9784436225891113,2.9785081148147583,6.449222564697266e-05,0.001,True
binh_dinh_grid_013,10v,228,2.5509533882141113,2.5510178804397583,6.449222564697266e-05,0.001,True
binh_dinh_grid_014,10v,228,1.7303357124328613,1.7303391695022583,3.4570693969726562e-06,0.001,True
binh_dinh_grid_016,10v,228,1.5107312202453613,1.5107346773147583,3.4570693969726562e-06,0.001,True
binh_dinh_grid_010,2d,228,296.16204833984375,296.1620788574219,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,228,296.7724609375,296.7724304199219,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,228,295.75494384765625,295.7549743652344,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,228,296.848876953125,296.8488464355469,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,228,295.86077880859375,295.8608093261719,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,228,301.39111328125,301.3910217285156,9.1552734375e-05,0.001,True
binh_dinh_grid_011,2t,228,302.140625,302.1405334472656,9.1552734375e-05,0.001,True
binh_dinh_grid_013,2t,228,299.51373291015625,299.5138244628906,9.1552734375e-05,0.001,True
binh_dinh_grid_014,2t,228,301.93743896484375,301.9374084472656,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2t,228,299.24993896484375,299.2499084472656,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,228,99764.2734375,99764.2890625,0.015625,0.2,True
binh_dinh_grid_011,sp,228,99686.9609375,99686.9140625,0.046875,0.2,True
binh_dinh_grid_013,sp,228,97563.2734375,97563.2890625,0.015625,0.2,True
binh_dinh_grid_014,sp,228,99815.8984375,99815.9140625,0.015625,0.2,True
binh_dinh_grid_016,sp,228,97359.1484375,97359.1640625,0.015625,0.2,True
binh_dinh_grid_010,tcc,228,100.00006103515625,99.99958419799805,0.000476837158203125,0.005,True
binh_dinh_grid_011,tcc,228,100.00006103515625,99.99958419799805,0.000476837158203125,0.005,True
binh_dinh_grid_013,tcc,228,100.00006103515625,99.99958419799805,0.000476837158203125,0.005,True
binh_dinh_grid_014,tcc,228,100.00006103515625,99.99958419799805,0.000476837158203125,0.005,True
binh_dinh_grid_016,tcc,228,99.99468994140625,99.99470138549805,1.1444091796875e-05,0.005,True
binh_dinh_grid_010,ssr,228,118680216.0,118680216.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,228,156246680.0,156246680.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,228,119674520.0,119673496.0,1024.0,2048.0,True
binh_dinh_grid_014,ssr,228,156741272.0,156740248.0,1024.0,2048.0,True
binh_dinh_grid_016,ssr,228,124104344.0,124105368.0,1024.0,2048.0,True
binh_dinh_grid_010,tp,228,25.53004550933838,25.53004741668701,1.9073486328125e-06,0.0001,True
binh_dinh_grid_011,tp,228,23.025132179260254,23.025134086608887,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,228,33.49923801422119,33.499239921569824,1.9073486328125e-06,0.0001,True
binh_dinh_grid_014,tp,228,20.82536220550537,20.825358390808105,3.814697265625e-06,0.0001,True
binh_dinh_grid_016,tp,228,41.766695976257324,41.766695976257324,0.0,0.0001,True
binh_dinh_grid_010,10u,234,6.374419689178467,6.374456658959389,3.6969780921936035e-05,0.001,True
binh_dinh_grid_011,10u,234,4.360808849334717,4.360784783959389,2.4065375328063965e-05,0.001,True
binh_dinh_grid_013,10u,234,4.972320079803467,4.972357049584389,3.6969780921936035e-05,0.001,True
binh_dinh_grid_014,10u,234,3.603911876678467,3.6039488464593887,3.6969780921936035e-05,0.001,True
binh_dinh_grid_016,10u,234,4.390105724334717,4.390081658959389,2.4065375328063965e-05,0.001,True
binh_dinh_grid_010,10v,234,2.467928647994995,2.467880219221115,4.842877388000488e-05,0.001,True
binh_dinh_grid_011,10v,234,3.836947202682495,3.837020844221115,7.364153861999512e-05,0.001,True
binh_dinh_grid_013,10v,234,2.269442319869995,2.269393891096115,4.842877388000488e-05,0.001,True
binh_dinh_grid_014,10v,234,2.387240171432495,2.387313812971115,7.364153861999512e-05,0.001,True
binh_dinh_grid_016,10v,234,2.635042905807495,2.635116547346115,7.364153861999512e-05,0.001,True
binh_dinh_grid_010,2d,234,295.35107421875,295.3511047363281,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,234,296.017578125,296.0176086425781,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,234,295.29888916015625,295.2988586425781,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,234,295.9163818359375,295.9164123535156,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,234,295.3485107421875,295.3485412597656,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,234,300.72576904296875,300.7257385253906,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,234,300.96337890625,300.9632873535156,9.1552734375e-05,0.001,True
binh_dinh_grid_013,2t,234,298.59552001953125,298.5956115722656,9.1552734375e-05,0.001,True
binh_dinh_grid_014,2t,234,301.173583984375,301.1734924316406,9.1552734375e-05,0.001,True
binh_dinh_grid_016,2t,234,298.364501953125,298.3644104003906,9.1552734375e-05,0.001,True
binh_dinh_grid_010,sp,234,99652.140625,99652.1328125,0.0078125,0.2,True
binh_dinh_grid_011,sp,234,99626.640625,99626.6328125,0.0078125,0.2,True
binh_dinh_grid_013,sp,234,97449.453125,97449.5078125,0.0546875,0.2,True
binh_dinh_grid_014,sp,234,99787.890625,99787.8828125,0.0078125,0.2,True
binh_dinh_grid_016,sp,234,97272.765625,97272.7578125,0.0078125,0.2,True
binh_dinh_grid_010,tcc,234,99.9190902709961,99.91935729980469,0.00026702880859375,0.005,True
binh_dinh_grid_011,tcc,234,99.6876449584961,99.68742370605469,0.00022125244140625,0.005,True
binh_dinh_grid_013,tcc,234,99.9898910522461,99.98966979980469,0.00022125244140625,0.005,True
binh_dinh_grid_014,tcc,234,99.8062973022461,99.80607604980469,0.00022125244140625,0.005,True
binh_dinh_grid_016,tcc,234,99.9981918334961,99.99797058105469,0.00022125244140625,0.005,True
binh_dinh_grid_010,ssr,234,118680216.0,118680216.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,234,156246680.0,156246680.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,234,119674520.0,119673496.0,1024.0,2048.0,True
binh_dinh_grid_014,ssr,234,156741272.0,156740248.0,1024.0,2048.0,True
binh_dinh_grid_016,ssr,234,124104344.0,124105368.0,1024.0,2048.0,True
binh_dinh_grid_010,tp,234,25.5576810836792,25.5576810836792,0.0,0.0001,True
binh_dinh_grid_011,tp,234,23.03600788116455,23.036005973815918,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,234,34.084105491638184,34.08410167694092,3.814697265625e-06,0.0001,True
binh_dinh_grid_014,tp,234,21.016995429992676,21.016993522644043,1.9073486328125e-06,0.0001,True
binh_dinh_grid_016,tp,234,42.193055152893066,42.1930570602417,1.9073486328125e-06,0.0001,True
binh_dinh_grid_010,10u,240,4.553530216217041,4.55367542989552,0.00014521367847919464,0.001,True
binh_dinh_grid_011,10u,240,4.077517032623291,4.07760121114552,8.417852222919464e-05,0.001,True
binh_dinh_grid_013,10u,240,4.931459903717041,4.93136097677052,9.892694652080536e-05,0.001,True
binh_dinh_grid_014,10u,240,4.997011661529541,4.99703480489552,2.314336597919464e-05,0.001,True
binh_dinh_grid_016,10u,240,4.457460880279541,4.45748402364552,2.314336597919464e-05,0.001,True
binh_dinh_grid_010,10v,240,2.6085116863250732,2.608568474650383,5.678832530975342e-05,0.001,True
binh_dinh_grid_011,10v,240,2.5143954753875732,2.514452263712883,5.678832530975342e-05,0.001,True
binh_dinh_grid_013,10v,240,2.7794101238250732,2.779466912150383,5.678832530975342e-05,0.001,True
binh_dinh_grid_014,10v,240,1.9096591472625732,1.909715935587883,5.678832530975342e-05,0.001,True
binh_dinh_grid_016,10v,240,2.4680087566375732,2.467943474650383,6.528198719024658e-05,0.001,True
binh_dinh_grid_010,2d,240,295.9785461425781,295.97857666015625,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,240,296.3326721191406,296.3326416015625,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,240,295.3133239746094,295.31329345703125,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,240,296.0083312988281,296.00836181640625,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,240,295.1647033691406,295.16473388671875,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,240,300.7784118652344,300.7783508300781,6.103515625e-05,0.001,True
binh_dinh_grid_011,2t,240,301.0082092285156,301.0080871582031,0.0001220703125,0.001,True
binh_dinh_grid_013,2t,240,299.0173034667969,299.0173645019531,6.103515625e-05,0.001,True
binh_dinh_grid_014,2t,240,301.5591735839844,301.5591125488281,6.103515625e-05,0.001,True
binh_dinh_grid_016,2t,240,298.9343566894531,298.9343566894531,0.0,0.001,True
binh_dinh_grid_010,sp,240,99717.2734375,99717.3203125,0.046875,0.2,True
binh_dinh_grid_011,sp,240,99717.1484375,99717.0703125,0.078125,0.2,True
binh_dinh_grid_013,sp,240,97544.3984375,97544.3203125,0.078125,0.2,True
binh_dinh_grid_014,sp,240,99830.0859375,99830.0703125,0.015625,0.2,True
binh_dinh_grid_016,sp,240,97350.7734375,97350.8203125,0.046875,0.2,True
binh_dinh_grid_010,tcc,240,99.99989318847656,100.0001220703125,0.0002288818359375,0.005,True
binh_dinh_grid_011,tcc,240,99.44325256347656,99.4432373046875,1.52587890625e-05,0.005,True
binh_dinh_grid_013,tcc,240,99.99989318847656,100.0001220703125,0.0002288818359375,0.005,True
binh_dinh_grid_014,tcc,240,99.99989318847656,100.0001220703125,0.0002288818359375,0.005,True
binh_dinh_grid_016,tcc,240,99.96864318847656,99.9683837890625,0.0002593994140625,0.005,True
binh_dinh_grid_010,ssr,240,118863136.0,118863136.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,240,156454176.0,156454176.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,240,119725344.0,119725344.0,0.0,2048.0,True
binh_dinh_grid_014,ssr,240,156883232.0,156882208.0,1024.0,2048.0,True
binh_dinh_grid_016,ssr,240,124172576.0,124171552.0,1024.0,2048.0,True
binh_dinh_grid_010,tp,240,25.5576810836792,25.5576810836792,0.0,0.0001,True
binh_dinh_grid_011,tp,240,23.03600788116455,23.036005973815918,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,240,34.4180383682251,34.41804027557373,1.9073486328125e-06,0.0001,True
binh_dinh_grid_014,tp,240,21.040019035339355,21.040019035339355,0.0,0.0001,True
binh_dinh_grid_016,tp,240,42.466111183166504,42.46611309051514,1.9073486328125e-06,0.0001,True
binh_dinh_grid_010,10u,246,5.6573638916015625,5.657308101654053,5.5789947509765625e-05,0.001,True
binh_dinh_grid_011,10u,246,5.7701568603515625,5.770101070404053,5.5789947509765625e-05,0.001,True
binh_dinh_grid_013,10u,246,4.5825958251953125,4.582601070404053,5.245208740234375e-06,0.001,True
binh_dinh_grid_014,10u,246,5.7623748779296875,5.762288570404053,8.630752563476562e-05,0.001,True
binh_dinh_grid_016,10u,246,4.3344879150390625,4.334554195404053,6.628036499023438e-05,0.001,True
binh_dinh_grid_010,10v,246,3.298491358757019,3.298442643135786,4.871562123298645e-05,0.001,True
binh_dinh_grid_011,10v,246,3.632475733757019,3.632427018135786,4.871562123298645e-05,0.001,True
binh_dinh_grid_013,10v,246,3.034392237663269,3.034404557198286,1.231953501701355e-05,0.001,True
binh_dinh_grid_014,10v,246,3.406279444694519,3.406352799385786,7.335469126701355e-05,0.001,True
binh_dinh_grid_016,10v,246,1.933745265007019,1.933696549385786,4.871562123298645e-05,0.001,True
binh_dinh_grid_010,2d,246,296.4451599121094,296.4450988769531,6.103515625e-05,0.001,True
binh_dinh_grid_011,2d,246,296.9571533203125,296.9571838378906,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,246,296.197265625,296.1972961425781,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,246,296.525146484375,296.5251770019531,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,246,296.0654296875,296.0654602050781,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,246,306.3697814941406,306.3696594238281,0.0001220703125,0.001,True
binh_dinh_grid_011,2t,246,304.9575500488281,304.9575500488281,0.0,0.001,True
binh_dinh_grid_013,2t,246,302.4995422363281,302.4995422363281,0.0,0.001,True
binh_dinh_grid_014,2t,246,304.8128967285156,304.8127746582031,0.0001220703125,0.001,True
binh_dinh_grid_016,2t,246,302.2903137207031,302.2903137207031,0.0,0.001,True
binh_dinh_grid_010,sp,246,99598.7578125,99598.7578125,0.0,0.2,True
binh_dinh_grid_011,sp,246,99558.2578125,99558.2578125,0.0,0.2,True
binh_dinh_grid_013,sp,246,97456.0078125,97456.0078125,0.0,0.2,True
binh_dinh_grid_014,sp,246,99703.0703125,99703.0078125,0.0625,0.2,True
binh_dinh_grid_016,sp,246,97269.5703125,97269.6328125,0.0625,0.2,True
binh_dinh_grid_010,tcc,246,83.48246765136719,83.4826889038086,0.00022125244140625,0.005,True
binh_dinh_grid_011,tcc,246,86.35063171386719,86.3508529663086,0.00022125244140625,0.005,True
binh_dinh_grid_013,tcc,246,98.96537780761719,98.9651107788086,0.00026702880859375,0.005,True
binh_dinh_grid_014,tcc,246,83.52738952636719,83.5271224975586,0.00026702880859375,0.005,True
binh_dinh_grid_016,tcc,246,99.83549499511719,99.8352279663086,0.00026702880859375,0.005,True
binh_dinh_grid_010,ssr,246,125638208.0,125638208.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,246,165752384.0,165752384.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,246,124149312.0,124149312.0,0.0,2048.0,True
binh_dinh_grid_014,ssr,246,164202048.0,164202048.0,0.0,2048.0,True
binh_dinh_grid_016,ssr,246,128599616.0,128599616.0,0.0,2048.0,True
binh_dinh_grid_010,tp,246,25.5576810836792,25.5576810836792,0.0,0.0001,True
binh_dinh_grid_011,tp,246,23.03600788116455,23.036005973815918,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,246,34.67187976837158,34.67187786102295,1.9073486328125e-06,0.0001,True
binh_dinh_grid_014,tp,246,21.12351894378662,21.123522758483887,3.814697265625e-06,0.0001,True
binh_dinh_grid_016,tp,246,42.69985103607178,42.69985485076904,3.814697265625e-06,0.0001,True
binh_dinh_grid_010,10u,252,5.228907108306885,5.228961110115051,5.4001808166503906e-05,0.001,True
binh_dinh_grid_011,10u,252,5.088221073150635,5.088214039802551,7.033348083496094e-06,0.001,True
binh_dinh_grid_013,10u,252,5.276575565338135,5.276568531990051,7.033348083496094e-06,0.001,True
binh_dinh_grid_014,10u,252,4.335474491119385,4.335528492927551,5.4001808166503906e-05,0.001,True
binh_dinh_grid_016,10u,252,4.946131229400635,4.946124196052551,7.033348083496094e-06,0.001,True
binh_dinh_grid_010,10v,252,2.9727691411972046,2.972810745239258,4.1604042053222656e-05,0.001,True
binh_dinh_grid_011,10v,252,3.4581817388534546,3.458162307739258,1.9431114196777344e-05,0.001,True
binh_dinh_grid_013,10v,252,3.1483062505722046,3.148347854614258,4.1604042053222656e-05,0.001,True
binh_dinh_grid_014,10v,252,2.4888824224472046,2.488924026489258,4.1604042053222656e-05,0.001,True
binh_dinh_grid_016,10v,252,1.6655181646347046,1.6655597686767578,4.1604042053222656e-05,0.001,True
binh_dinh_grid_010,2d,252,296.2672119140625,296.2671813964844,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,252,296.768798828125,296.7687683105469,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,252,295.87652587890625,295.8765563964844,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,252,296.74566650390625,296.7456970214844,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,252,295.722900390625,295.7228698730469,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,252,302.38916015625,302.38909912109375,6.103515625e-05,0.001,True
binh_dinh_grid_011,2t,252,302.899169921875,302.89910888671875,6.103515625e-05,0.001,True
binh_dinh_grid_013,2t,252,300.412353515625,300.41229248046875,6.103515625e-05,0.001,True
binh_dinh_grid_014,2t,252,303.126220703125,303.12615966796875,6.103515625e-05,0.001,True
binh_dinh_grid_016,2t,252,300.1949462890625,300.19500732421875,6.103515625e-05,0.001,True
binh_dinh_grid_010,sp,252,99783.296875,99783.28125,0.015625,0.2,True
binh_dinh_grid_011,sp,252,99699.234375,99699.28125,0.046875,0.2,True
binh_dinh_grid_013,sp,252,97583.359375,97583.28125,0.078125,0.2,True
binh_dinh_grid_014,sp,252,99833.171875,99833.15625,0.015625,0.2,True
binh_dinh_grid_016,sp,252,97390.984375,97391.03125,0.046875,0.2,True
binh_dinh_grid_010,tcc,252,98.47437286376953,98.47403717041016,0.000335693359375,0.005,True
binh_dinh_grid_011,tcc,252,97.37866973876953,97.37882232666016,0.000152587890625,0.005,True
binh_dinh_grid_013,tcc,252,99.75952911376953,99.75919342041016,0.000335693359375,0.005,True
binh_dinh_grid_014,tcc,252,95.86988067626953,95.87003326416016,0.000152587890625,0.005,True
binh_dinh_grid_016,tcc,252,98.01636505126953,98.01651763916016,0.000152587890625,0.005,True
binh_dinh_grid_010,ssr,252,131129208.0,131129208.0,0.0,2048.0,True
binh_dinh_grid_011,ssr,252,172801912.0,172801912.0,0.0,2048.0,True
binh_dinh_grid_013,ssr,252,127412088.0,127412088.0,0.0,2048.0,True
binh_dinh_grid_014,ssr,252,168970104.0,168970104.0,0.0,2048.0,True
binh_dinh_grid_016,ssr,252,131852152.0,131852152.0,0.0,2048.0,True
binh_dinh_grid_010,tp,252,25.5576810836792,25.557673454284668,7.62939453125e-06,0.0001,True
binh_dinh_grid_011,tp,252,23.03600788116455,23.036005973815918,1.9073486328125e-06,0.0001,True
binh_dinh_grid_013,tp,252,34.80074405670166,34.80074596405029,1.9073486328125e-06,0.0001,True
binh_dinh_grid_014,tp,252,21.12351894378662,21.123515129089355,3.814697265625e-06,0.0001,True
binh_dinh_grid_016,tp,252,42.947707176208496,42.94770336151123,3.814697265625e-06,0.0001,True
binh_dinh_grid_010,10u,258,6.562134742736816,6.562041640281677,9.310245513916016e-05,0.001,True
binh_dinh_grid_011,10u,258,4.304444313049316,4.304473280906677,2.8967857360839844e-05,0.001,True
binh_dinh_grid_013,10u,258,4.367920875549316,4.367949843406677,2.8967857360839844e-05,0.001,True
binh_dinh_grid_014,10u,258,3.2791147232055664,3.2790826559066772,3.2067298889160156e-05,0.001,True
binh_dinh_grid_016,10u,258,4.213562965393066,4.213652968406677,9.000301361083984e-05,0.001,True
binh_dinh_grid_010,10v,258,2.921581983566284,2.9215532783418894,2.870522439479828e-05,0.001,True
binh_dinh_grid_011,10v,258,4.572460889816284,4.572432184591889,2.870522439479828e-05,0.001,True
binh_dinh_grid_013,10v,258,2.359204053878784,2.3592974189668894,9.336508810520172e-05,0.001,True
binh_dinh_grid_014,10v,258,2.602978467941284,2.6029497627168894,2.870522439479828e-05,0.001,True
binh_dinh_grid_016,10v,258,2.851391553878784,2.8514849189668894,9.336508810520172e-05,0.001,True
binh_dinh_grid_010,2d,258,295.9002380371094,295.9002685546875,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,258,296.4065246582031,296.406494140625,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,258,295.4226379394531,295.422607421875,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,258,295.9668884277344,295.9669189453125,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,258,295.1750793457031,295.17510986328125,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,258,301.068603515625,301.06854248046875,6.103515625e-05,0.001,True
binh_dinh_grid_011,2t,258,301.21722412109375,301.21722412109375,0.0,0.001,True
binh_dinh_grid_013,2t,258,299.15057373046875,299.15057373046875,0.0,0.001,True
binh_dinh_grid_014,2t,258,301.3883056640625,301.38836669921875,6.103515625e-05,0.001,True
binh_dinh_grid_016,2t,258,299.0423583984375,299.04241943359375,6.103515625e-05,0.001,True
binh_dinh_grid_010,sp,258,99658.6171875,99658.640625,0.0234375,0.2,True
binh_dinh_grid_011,sp,258,99625.3671875,99625.390625,0.0234375,0.2,True
binh_dinh_grid_013,sp,258,97453.3046875,97453.265625,0.0390625,0.2,True
binh_dinh_grid_014,sp,258,99803.9296875,99803.890625,0.0390625,0.2,True
binh_dinh_grid_016,sp,258,97262.7421875,97262.765625,0.0234375,0.2,True
binh_dinh_grid_010,tcc,258,99.70709991455078,99.70700073242188,9.918212890625e-05,0.005,True
binh_dinh_grid_011,tcc,258,97.92194366455078,97.92184448242188,9.918212890625e-05,0.005,True
binh_dinh_grid_013,tcc,258,99.87946319580078,99.87936401367188,9.918212890625e-05,0.005,True
binh_dinh_grid_014,tcc,258,98.99176788330078,98.99166870117188,9.918212890625e-05,0.005,True
binh_dinh_grid_016,tcc,258,99.98615264892578,99.98629760742188,0.00014495849609375,0.005,True
